account_id,plan_tier,seats,is_trial,churn_flag,total_tickets,avg_satisfaction,total_escalations,total_mrr,total_upgrades,total_usage_count,total_usage_duration,total_errors,tenure_days,provided_satisfaction_score,error_rate,ticket_per_month,escalation_rate,avg_session_duration,error_per_mrr,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner
A-f19b24,1,29,1,0,2.0,4.0,1.0,2523,0,119,46012,10,723,1,0.08333333333333333,0.0796812749003984,0.3333333333333333,383.43333333333334,0.003961965134706815,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-798a3f,2,12,0,1,5.0,4.0,0.0,14152,1,352,105146,19,441,1,0.053824362606232294,0.3184713375796179,0.0,297.8640226628895,0.0013424715607998304,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
A-42b791,1,3,0,0,3.0,4.0,0.0,19060,0,312,84693,6,227,1,0.019169329073482427,0.3501945525291829,0.0,270.58466453674123,0.00031477886784533866,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
A-068fc6,2,35,0,0,5.0,4.333333333333333,0.0,29085,1,598,189037,29,535,1,0.048414023372287146,0.26548672566371684,0.0,315.58764607679467,0.0009970432510486144,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-6f50ae,1,19,0,1,5.0,4.5,0.0,26608,0,811,240012,48,469,1,0.059113300492610835,0.30060120240480964,0.0,295.58128078817737,0.0018039009357736105,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
A-a2485e,1,3,1,0,0.0,3.9161676646706587,0.0,8775,0,317,102647,13,151,0,0.040880503144654086,0.0,0.0,322.78930817610063,0.0014813126709206927,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
A-bb1eaa,0,21,0,0,6.0,4.5,0.0,10381,0,164,45337,7,205,1,0.04242424242424243,0.7659574468085106,0.0,274.76969696969695,0.0006742438836447698,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-cc98bc,0,32,0,0,3.0,4.0,0.0,21567,1,551,160470,24,589,1,0.043478260869565216,0.14539579967689822,0.0,290.70652173913044,0.001112759643916914,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-d77f4c,1,4,1,0,2.0,4.0,0.0,48726,4,617,182046,32,465,1,0.05177993527508091,0.12121212121212122,0.0,294.5728155339806,0.0006567200935826133,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-ccabf0,1,1,0,0,4.0,3.6666666666666665,0.0,22379,0,506,169088,29,423,1,0.05719921104536489,0.26490066225165565,0.0,333.5069033530572,0.0012957998212689901,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
A-700ade,2,1,1,0,4.0,4.666666666666667,0.0,16875,0,284,85381,18,63,1,0.06315789473684211,1.2903225806451613,0.0,299.58245614035087,0.001066603460535672,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
A-4a4c2d,2,54,0,0,5.0,4.25,0.0,33966,1,587,164208,37,611,1,0.06292517006802721,0.23400936037441497,0.0,279.265306122449,0.0010892925486501604,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-b7ef83,1,1,1,0,2.0,4.0,0.0,35868,2,738,216777,39,218,1,0.05277401894451962,0.24193548387096778,0.0,293.3382949932341,0.0010872898603250718,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
A-e08cd3,1,67,1,0,8.0,4.0,0.0,71020,0,432,138064,21,103,1,0.04849884526558892,1.8045112781954886,0.0,318.8545034642032,0.00029568719111248786,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
A-19b2c8,1,20,0,0,3.0,4.666666666666667,0.0,26703,1,601,188401,34,576,1,0.05647840531561462,0.1485148514851485,0.0,312.95847176079735,0.0012732174955062913,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
A-970c97,2,14,0,0,1.0,5.0,0.0,15381,0,444,133732,24,307,1,0.05393258426966292,0.08902077151335312,0.0,300.52134831460677,0.0015602652450916656,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
A-6dee43,0,3,1,0,5.0,4.333333333333333,0.0,22770,1,461,142536,11,509,1,0.023809523809523808,0.2782931354359926,0.0,308.5194805194805,0.00048307057221905057,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
A-5ed98d,0,24,0,0,5.0,5.0,0.0,15478,1,312,90314,18,194,1,0.05750798722044728,0.6696428571428571,0.0,288.54313099041536,0.0011628658182053105,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-c58f49,2,70,1,0,3.0,5.0,1.0,70980,1,363,108540,22,155,1,0.06043956043956044,0.48648648648648646,0.25,298.1868131868132,0.0003099420971809357,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-9c18c4,1,11,0,1,4.0,4.0,0.0,17823,3,556,178453,37,525,1,0.06642728904847396,0.21621621621621623,0.0,320.38240574506284,0.0020758527827648113,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
A-cc8c8f,2,23,0,0,2.0,3.5,0.0,15600,1,268,66983,18,200,1,0.06691449814126393,0.2608695652173913,0.0,249.00743494423793,0.0011537721940901224,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-5f7781,1,22,0,0,2.0,4.0,0.0,10252,1,183,69505,10,135,1,0.05434782608695652,0.36363636363636365,0.0,377.7445652173913,0.0009753242953281966,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-e1b9cd,1,40,0,1,1.0,3.0,0.0,37042,0,840,243616,47,676,1,0.0558858501783591,0.04249291784702549,0.0,289.6741973840666,0.001268795723888454,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-ac85cd,2,53,0,0,3.0,3.5,0.0,41267,1,634,176002,29,155,1,0.04566929133858268,0.48648648648648646,0.0,277.16850393700787,0.0007027236599786759,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-d792a6,2,4,0,0,5.0,4.0,0.0,23049,1,690,203395,40,710,1,0.05788712011577424,0.2027027027027027,0.0,294.3487698986975,0.0017353579175704988,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-ac9111,1,21,1,0,3.0,5.0,0.0,26626,0,808,254330,46,509,1,0.05686032138442522,0.16697588126159557,0.0,314.37577255871446,0.0017275697600180268,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
A-18793f,0,148,1,0,5.0,3.8,0.0,78588,1,486,168310,20,15,1,0.04106776180698152,3.3333333333333335,0.0,345.605749486653,0.00025448854165341204,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-9f0b68,0,10,0,0,3.0,3.0,0.0,28518,2,709,194123,33,249,1,0.04647887323943662,0.3225806451612903,0.0,273.412676056338,0.0011571233212945755,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-d3c88e,1,16,0,0,3.0,4.0,0.0,26183,3,644,204483,48,76,1,0.07441860465116279,0.8490566037735849,0.0,317.0279069767442,0.0018331805682859762,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-ccb686,0,10,0,0,1.0,4.0,0.0,21541,4,721,203848,46,346,1,0.06371191135734072,0.0797872340425532,0.0,282.33795013850414,0.0021353634760003714,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-118f1c,1,32,0,0,1.0,3.0,0.0,52160,0,369,96816,14,63,1,0.03783783783783784,0.3225806451612903,0.0,261.66486486486485,0.0002683997622744963,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-0e966d,0,11,0,1,3.0,4.5,1.0,12445,0,636,197685,34,191,1,0.05337519623233909,0.4072398190045249,0.25,310.3375196232339,0.0027318013819701108,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
A-b9f5b1,1,15,1,0,6.0,3.3333333333333335,1.0,7072,0,307,90576,12,709,1,0.03896103896103896,0.2435723951285521,0.14285714285714285,294.0779220779221,0.001696592676374947,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-8ae3fc,1,9,0,0,4.0,3.5,0.0,4447,0,402,130242,30,188,1,0.07444168734491315,0.5504587155963303,0.0,323.18114143920593,0.006744604316546762,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
A-55f257,0,9,0,0,6.0,5.0,0.0,12137,3,476,145972,25,378,1,0.05241090146750524,0.4411764705882353,0.0,306.020964360587,0.0020596473883671114,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
A-d26ab4,0,9,0,1,2.0,4.0,0.0,16613,0,458,121379,24,56,1,0.05228758169934641,0.6976744186046512,0.0,264.442265795207,0.001444564824846515,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
A-712533,1,18,0,0,5.0,3.75,0.0,19382,1,571,180056,35,521,1,0.06118881118881119,0.27223230490018147,0.0,314.7832167832168,0.0018057060310581437,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-781cc0,1,12,0,0,4.0,3.6666666666666665,0.0,18315,2,864,270008,42,120,1,0.048554913294797684,0.8,0.0,312.1479768786127,0.002293077091067919,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
